,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,營業毛利（毛損）,生物資產當期公允價值減出售成本之變動利益（損失）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1032,5016,松和工業,1311027,1116029,,194998,,,,194998,66229,,128769,5587,134356,26728,107628,,,107628,2332,,109960,107445,,183,109632,,328,2.17
1033,5102,富強,328083,255910,,72173,,,,72173,35967,,36206,11100,47306,6655,40651,,,40651,1718,,42369,40713,,-62,42431,,-62,0.64
1034,5201,凱衛資訊,120554,57198,,63356,,,,63356,50050,,13306,10478,23784,3175,20609,,,20609,509,,21118,20609,,,21118,,,0.67
1035,5202,力新國際,123845,37731,,86114,,,,86114,96098,,-9984,7123,-2861,1301,-4162,,,-4162,3208,,-954,-2137,,-2025,335,,-1289,-0.04
1036,5203,訊連,800794,93690,,707104,,,2389,709493,477260,,232233,3099,235332,54846,180486,,,180486,24128,,204614,180486,,,204614,,,2.13
1037,5205,中茂,5927,5216,,711,,,,711,13446,150,-12585,15959,3374,173,3201,,,3201,-44,,3157,3432,,-231,3410,,-253,0.2
1038,5206,坤悅,208506,146310,,62196,,,,62196,66506,,-4310,1749,-2561,9360,-11921,,,-11921,,,-11921,-11921,,,-11921,,,-0.08
1039,5209,新鼎系統,728622,637363,,91259,,,,91259,49003,,42256,5982,48238,10610,37628,,,37628,1941,,39569,37628,,,39569,,,1.6
1040,5210,寶碩,115173,35173,,80000,,,,80000,115989,,-35989,5224,-30765,389,-31154,,,-31154,3877,,-27277,-31356,,202,-27479,,202,-0.49
1041,5211,蒙恬,107199,36073,,71126,,,,71126,76045,,-4919,6508,1589,287,1302,,,1302,1598,,2900,1302,0,0,2900,0,0,0.04
1042,5212,凌網科技,302667,157897,,144770,,,,144770,147539,,-2769,-1337,-4106,1494,-5600,,,-5600,138,,-5462,-1873,,-3727,-1739,,-3723,-0.05
1043,5213,亞昕國際,4753526,3380402,,1373124,,,,1373124,499651,-2034,871439,8784,880223,132762,747461,,,747461,-129248,,618213,756090,,-8629,623064,,-4851,2.18
1044,5215,科嘉-KY,818070,659105,,158965,,,,158965,111694,-9,47262,34927,82189,20002,62187,,,62187,10380,,72567,68399,,-6212,77487,,-4920,1.26
1045,5220,萬達光電,617322,470857,,146465,,,,146465,73909,,72556,7558,80114,11929,68185,,,68185,,,68185,,,,,,,1.86
1046,5223,安力-KY,626089,438338,,187751,,,,187751,122157,,65594,822,66416,18930,47486,,,47486,12056,,59542,47486,0,0,59542,0,0,1.23
1047,5225,東科-KY,3958149,3579942,,378207,,,,378207,418234,,-40027,-10174,-50201,35020,-85221,0,,-85221,20624,,-64597,-85221,,,-64597,,,-1.39
1048,5227,立凱-KY,130716,180251,,-49535,,,,-49535,217774,,-267309,-221713,-489022,-285,-488737,,,-488737,-346572,,-835309,-488736,,-1,-835308,,-1,-2.32
1049,5230,雷笛克光學,604598,362868,,241730,,,,241730,180927,,60803,1766,62569,10440,52129,,,52129,20867,,72996,52129,,,72996,,,1.0
1050,5234,達興材料,2095234,1417586,,677648,,,,677648,349928,,327720,7144,334864,43853,291011,,,291011,0,,291011,291011,,,291011,,,2.83
1051,5243,乙盛-KY,4426640,3761046,,665594,,,,665594,495238,,170356,23627,193983,54154,139829,,,139829,102394,,242223,135460,,4369,240386,,1837,0.78
1052,5245,智晶,878415,631234,,247181,,,,247181,142672,,104509,8048,112557,23356,89201,,,89201,,,89201,,,,,,,1.96
1053,5251,天鉞電,222567,158943,,63624,,,,63624,99830,,-36206,17721,-18485,-4492,-13993,,,-13993,4144,,-9849,-13302,,-691,-9158,,-691,-0.38
1054,5255,美桀,856395,658332,,198063,,,,198063,100673,,97390,13542,110932,50035,60897,,,60897,14540,,75437,60897,,,75437,,,1.32
1055,5258,虹堡,1223496,863681,,359815,,,,359815,332898,,26917,33821,60738,11658,49080,,,49080,2644,,51724,26558,,22522,28852,,22872,0.36
1056,5259,清惠,100188,112178,,-11990,,,,-11990,19408,,-31398,-4266,-35664,95,-35759,,,-35759,,,-35759,,,,,,,-1.22
1057,5263,智崴資訊,676546,374932,,301614,,,,301614,205954,,95660,24542,120202,17648,102554,,,102554,13636,,116190,102974,,-420,116610,,-420,1.94
1058,5264,鎧勝-KY,12628011,12881606,,-253595,,,,-253595,1558952,,-1812547,231753,-1580794,-160299,-1420495,,,-1420495,480565,,-939930,-1420495,,,-939930,,,-3.52
1059,5269,祥碩科技,1517253,803782,,713471,,,,713471,321267,,392204,29255,421459,59685,361774,,,361774,,,361774,,,,,,,6.03
1060,5272,笙科,325020,170446,,154574,,,,154574,155461,,-887,4082,3195,0,3195,,,3195,7791,,10986,,,,,,,0.06
1061,5274,信驊科技,1086134,449797,,636337,,,,636337,252723,,383614,29943,413557,91943,321614,,,321614,-226,,321388,321614,,,321388,,,9.48
1062,5276,達輝-KY,307955,260589,,47366,,,,47366,37071,,10295,7087,17382,8477,8905,,,8905,6664,,15569,8905,,,15569,,,0.23
1063,5278,尚凡,364559,183618,,180941,,,,180941,127430,,53511,2311,55822,-3287,59109,,,59109,1786,,60895,57865,,1244,59635,,1260,4.16
1064,5281,大峽谷-KY,948794,623503,,325291,,,,325291,165249,,160042,-2979,157063,30271,126792,,,126792,2938,,129730,124324,,2468,127201,,2529,3.36
1065,5284,jpp-KY,571894,368527,,203367,,,,203367,108656,,94711,4128,98839,12512,86327,,,86327,8870,,95197,86326,,1,95196,,1,2.21
1066,5285,界霖,2523474,2046666,,476808,,,,476808,220143,,256665,-5818,250847,49082,201765,0,,201765,9871,,211636,201765,,,211636,,,2.41
1067,5287,數字,709876,140178,,569698,,,,569698,196535,,373163,11960,385123,73809,311314,0,,311314,1806,,313120,305917,,5397,307723,,5397,7.22
1068,5288,豐祥-KY,2070981,1697224,,373757,,9,0,373748,124549,,249199,58861,308060,71062,236998,0,,236998,31749,,268747,236998,,,268747,,,3.6
1069,5289,宜鼎國際,4062340,3038922,,1023418,,,,1023418,404441,,618977,22738,641715,146910,494805,,,494805,6082,,500887,491834,,2971,497916,,2971,6.58
1070,5291,邑昇,498384,422541,,75843,,,,75843,64080,,11763,3267,15030,3096,11934,,,11934,1937,,13871,12306,,-372,14243,,-372,0.38
1071,5299,杰力,677861,464939,,212922,,,,212922,96937,,115985,18194,134179,20786,113393,,,113393,140,,113533,113393,0,0,113533,0,0,3.22
1072,5301,寶得利,640798,356627,,284171,,,,284171,322874,,-38703,3421,-35282,-332,-34950,,,-34950,-629,,-35579,-35637,,687,-36266,,687,-0.26
1073,5302,太欣,44661,26600,,18061,,,,18061,57517,,-39456,6205,-33251,12,-33263,,,-33263,-16,,-33279,-31625,,-1638,-31657,,-1622,-0.2
1074,5304,鼎創達,602114,393882,,208232,,,,208232,247762,,-39530,33663,-5867,1640,-7507,,,-7507,-4746,,-12253,-14044,,6537,-19837,,7584,-0.08
1075,5305,敦南科技,6040997,4374263,,1666734,,4242,542,1663034,1037808,,625226,249229,874455,298667,575788,,,575788,263894,,839682,297659,,278129,536292,,303390,0.96
1076,5306,桂盟,2638062,1547056,,1091006,,,,1091006,445019,-4991,640996,33746,674742,166133,508609,,,508609,20307,,528916,508591,,18,528910,,6,4.04
1077,5309,系統電子,783975,637317,,146658,,,,146658,194382,,-47724,16057,-31667,7808,-39475,,,-39475,4484,,-34991,-37036,,-2439,-34789,,-202,-0.17
1078,5310,天剛資訊,164707,121380,,43327,,,,43327,42962,,365,-58,307,1,306,,,306,,,306,306,,,306,,,0.01
1079,5312,寶島科,1498006,635453,,862553,,,,862553,782964,,79589,102723,182312,80788,101524,,,101524,59817,,161341,103039,,-1515,162856,,-1515,1.72
1080,5314,世紀民生,51875,30746,,21129,,,0,21129,47543,,-26414,7921,-18493,28,-18521,,,-18521,-10892,,-29413,-18361,,-160,-29253,,-160,-0.31
1081,5315,光聯科技,890628,743505,,147123,,0,0,147123,99052,,48071,69663,117734,0,117734,0,,117734,8274,,126008,117732,,2,126006,,2,1.14
1082,5317,凱美,577426,491963,,85463,,,,85463,447629,,-362166,3399612,3037446,15623,3021823,,,3021823,115581,,3137404,3023826,,-2003,3139357,,-1953,22.46
1083,5321,友銓電子,397185,355767,,41418,,,,41418,33836,,7582,12111,19693,-2219,21912,,,21912,54,,21966,21912,,0,21966,0,0,0.76
1084,5324,士開,1073077,757104,,315973,,,,315973,215992,,99981,-16157,83824,12,83812,,,83812,5229,,89041,82822,,990,87899,,1142,0.78
1085,5328,華容公司,440219,365457,,74762,,,,74762,83125,,-8363,13229,4866,-14501,19367,,,19367,-34779,,-15412,19367,,0,-15412,,0,0.11
1086,5340,建榮工業,840437,703634,,136803,,,,136803,53872,,82931,4700,87631,0,87631,,,87631,-2687,,84944,87631,,,84944,,,0.45
1087,5344,立衛科技,98054,101175,,-3121,,,,-3121,15008,,-18129,993,-17136,-80,-17056,,,-17056,,,-17056,,,,,,,-0.21
1088,5345,天揚,13084,9512,,3572,,,,3572,41238,,-37666,16537,-21129,-1681,-19448,,,-19448,608,,-18840,-19448,,,-18840,,,-0.39
1089,5347,世界,13474158,9025664,,4448494,,,,4448494,1349684,,3098810,112035,3210845,641569,2569276,,,2569276,288886,,2858162,2569276,,,2858162,,,1.57
1090,5348,系通科技,40312,39189,,1123,,,,1123,29603,183804,155324,1097,156421,0,156421,,,156421,,,156421,,,,,,,6.03
1091,5349,先豐通訊,3586501,3270959,,315542,,,,315542,290114,,25428,41146,66574,11164,55410,,,55410,0,,55410,47457,,7953,47457,,7953,0.22
1092,5351,鈺創科技,2762872,2403937,,358935,,,,358935,633874,26487,-248452,4376,-244076,6867,-250943,,,-250943,20963,,-229980,-230851,,-20092,-209333,,-20647,-0.53
1093,5353,台林電通,808992,670584,,138408,,,,138408,104815,,33593,14562,48155,10277,37878,,,37878,42064,,79942,37878,,0,79942,,0,0.51
1094,5355,佳總,556375,546611,,9764,,,,9764,76800,,-67036,21520,-45516,-8316,-37200,,,-37200,4241,,-32959,-36851,,-349,-32610,,-349,-0.22
1095,5356,協益電子,3482600,3226207,,256393,,,,256393,195143,,61250,81996,143246,92256,50990,,,50990,46045,,97035,51158,,-168,98844,,-1809,0.4
1096,5364,力麗店,215381,230859,,-15478,,,,-15478,27498,,-42976,-4582,-47558,-40,-47518,,,-47518,0,,-47518,-37610,,-9908,-37610,0,-9908,-2.67
1097,5371,中光電,26321060,21801463,,4519597,,,,4519597,3817667,,701930,300774,1002704,317926,684778,,,684778,307695,,992473,648520,,36258,939644,,52829,1.49
1098,5381,合正科技,217098,158983,,58115,,,,58115,49575,,8540,3460,12000,519,11481,,,11481,-3,,11478,12454,,-973,12451,,-973,0.07
1099,5383,金利精密,688733,604230,,84503,,0,0,84503,96542,,-12039,1881,-10158,16077,-26235,,,-26235,3910,,-22325,-33982,,7747,-31130,,8805,-0.69
1100,5386,青雲國際,2360073,2299698,,60375,,,,60375,34589,,25786,-2988,22798,-889,23687,,,23687,,,23687,,,,,,,1.52
1101,5388,中磊電子,15263184,13280815,,1982369,,,,1982369,1668795,,313574,147575,461149,100179,360970,,,360970,222254,,583224,323085,,37885,544673,,38551,1.32
1102,5392,應華精密,5853336,4949623,,903713,,,,903713,784955,,118758,79273,198031,51060,146971,,,146971,15130,,162101,71178,0,75793,93515,0,68586,0.64
1103,5398,慕康生醫,246272,188101,,58171,,0,0,58171,87828,,-29657,-7670,-37327,3035,-40362,0,,-40362,4626,,-35736,-40362,,0,-35736,,0,-0.81
1104,5403,中菲電腦,730811,517774,,213037,,,,213037,125672,,87365,11845,99210,18966,80244,,,80244,3036,,83280,81750,,-1506,84786,,-1506,1.31
1105,5410,國眾電腦,1433526,1157107,,276419,,0,0,276419,197700,0,78719,11179,89898,22858,67040,,,67040,855,,67895,68688,,-1648,69543,,-1648,0.8
1106,5425,台半,4702033,3024872,,1677161,,,,1677161,881181,,795980,105402,901382,271293,630089,,,630089,37353,,667442,421411,,208678,441803,,225639,1.83
1107,5426,振發,927324,746878,,180446,,,,180446,99068,,81378,48079,129457,42243,87214,,,87214,7301,,94515,88973,,-1759,96274,,-1759,0.62
1108,5432,達威光電,40510,30031,,10479,,,,10479,7718,,2761,7239,10000,-1009,11009,,,11009,,,11009,,,,,,,0.53
1109,5434,崇越科技,13984041,12403604,,1580437,,-146,,1580583,919289,,661294,158421,819715,232795,586920,,,586920,194930,,781850,596976,,-10056,791906,,-10056,3.29
1110,5438,東友科技,974322,735113,,239209,,,,239209,184116,,55093,-769,54324,11129,43195,,,43195,-17475,,25720,43195,,0,25720,,0,0.38
1111,5439,高技,1144683,923432,,221251,,,,221251,77971,,143280,29873,173153,31878,141275,,,141275,903,,142178,,,,,,,1.64
1112,5443,均豪精密,2577933,1823184,,754749,,,,754749,460278,,294471,44044,338515,40872,297643,,,297643,10177,,307820,278387,,19256,288134,,19686,1.69
1113,5450,寶聯通,331761,246984,,84777,,,,84777,102296,,-17519,7152,-10367,10266,-20633,0,,-20633,461,,-20172,-20633,,0,-20172,,0,-0.41
1114,5452,佶優,2790377,2572189,,218188,,,,218188,208210,,9978,-15728,-5750,12770,-18520,,,-18520,18196,,-324,-12741,,-5779,1875,,-2199,-0.09
1115,5455,昇益,41646,40948,,698,,,,698,22750,,-22052,-1786,-23838,0,-23838,,,-23838,-767,,-24605,,,,,,,-0.36
1116,5457,宣德,1820073,1584085,,235988,,,,235988,246319,,-10331,19894,9563,28622,-19059,,,-19059,11214,,-7845,-30295,,11236,-20599,,12754,-0.18
1117,5460,同協電子,423235,345231,,78004,,,,78004,66486,-694,10824,1863,12687,8607,4080,,,4080,8031,,12111,4080,,0,12111,,0,0.06
1118,5464,霖宏科技,947361,896217,,51144,,,,51144,35535,,15609,117818,133427,22849,110578,,,110578,0,,110578,110578,,,110578,,,1.56
1119,5465,富驊,1221090,1043881,,177209,,0,0,177209,137492,,39717,-6629,33088,17762,15326,,,15326,15476,,30802,15326,,,30802,,,0.11
1120,5468,凱鈺,72877,50598,,22279,,,,22279,58175,400,-35496,3442,-32054,,-32054,,,-32054,2716,,-29338,-20108,,-11946,-17392,,-11946,-0.29
1121,5469,瀚宇博德,20637652,17974898,,2662754,,,,2662754,1924647,,738107,40249,778356,298658,479698,,,479698,16600678,,17080376,412385,,67313,13976200,,3104176,0.92
1122,5471,松翰科技,1526414,955442,,570972,,,,570972,456364,,114608,57090,171698,28678,143020,,,143020,54219,,197239,143020,,,197239,,,0.85
1123,5474,聰泰科技,514456,258041,,256415,,,,256415,127299,736,129852,11532,141384,30247,111137,,,111137,,,111137,,,,,,,3.29
1124,5475,德宏工業,1314869,1099046,,215823,,,,215823,143802,,72021,14848,86869,42740,44129,,,44129,12216,,56345,61505,,-17376,73721,,-17376,0.38
1125,5478,智冠,2375954,916932,,1459022,,,,1459022,1252394,,206628,41204,247832,96063,151769,,,151769,23252,,175021,181906,,-30137,207307,,-32286,1.43
1126,5480,統盟電子,2945811,2682224,,263587,,,,263587,160572,,103015,13556,116571,26978,89593,,,89593,22859,,112452,89593,,,112452,,,0.46
1127,5481,新華,32317,11369,,20948,,,,20948,47386,,-26438,286641,260203,23997,236206,,,236206,0,,236206,236206,,,236206,,,2.52
1128,5483,中美矽晶,34199501,24697763,,9501738,,,,9501738,2764620,,6737118,156864,6893982,2133280,4760702,,,4760702,533111,,5293813,1701091,,3059611,1852096,,3441717,2.93
1129,5484,慧友電子,213943,190960,,22983,,,,22983,114743,,-91760,8328,-83432,-30946,-52486,,,-52486,-453,,-52939,-52486,,,-52939,,,-0.45
1130,5487,通泰,187780,126640,,61140,,,,61140,46727,,14413,5627,20040,5034,15006,,,15006,482,,15488,15006,0,0,15488,0,0,0.67
1131,5488,松普科技,803244,699348,,103896,,,,103896,87835,,16061,-1578,14483,6195,8288,,,8288,4985,,13273,8288,,,13273,,,0.09
1132,5489,彩富電子,1003478,670972,,332506,,,,332506,221145,,111361,56100,167461,17828,149633,,,149633,189,,149822,149631,,2,149820,,2,1.51
1133,5490,同亨,697578,520249,,177329,,0,0,177329,251260,,-73931,5372,-68559,-4840,-63719,,,-63719,5877,,-57842,-63719,,,-57842,,,-0.68
1134,5493,三聯科技,1101030,901129,,199901,,,,199901,110364,,89537,31679,121216,21192,100024,-147,,99877,19888,,119765,47608,,52269,68002,,51763,1.08
1135,5498,凱崴電子,606131,519584,,86547,,,,86547,65619,,20928,1707,22635,3286,19349,,,19349,-19453,,-104,16698,,2651,-2755,,2651,0.1
1136,5508,永信建設,1689866,1165076,,524790,,,,524790,114597,,410193,124,410317,4011,406306,,,406306,,,406306,,,,,,,1.87
1137,5511,德昌營造,1850540,1623466,,227074,,,,227074,87449,,139625,36062,175687,52954,122733,,,122733,4101,,126834,123378,,-645,127421,,-587,1.09
1138,5512,力麒,2637643,2127452,,510191,,,,510191,228464,23992,305719,-46755,258964,127216,131748,,,131748,762,,132510,52963,,78785,54842,,77668,0.07
1139,5514,三豐建設,190026,129567,,60459,,,,60459,28174,,32285,1202,33487,-43,33530,,,33530,59846,,93376,33539,,-9,93385,,-9,0.2
1140,5515,建國工程,3346682,2941004,,405678,,,,405678,164478,,241200,-4220,236980,114526,122454,,,122454,74616,,197070,121822,,632,196438,,632,0.36
1141,5516,雙喜營造,527184,502835,,24349,,,,24349,12459,,11890,-1375,10515,-1,10516,,,10516,6,,10522,,,,,,,0.27
1142,5519,隆大營建,757056,625118,,131938,,,,131938,55833,,76105,7741,83846,16198,67648,,,67648,-1523,,66125,67648,,,66125,,,0.37
1143,5520,力泰建設,874831,839914,,34917,,,,34917,21060,,13857,22642,36499,6836,29663,,,29663,1791,,31454,26990,,2673,28777,,2677,0.38
1144,5521,工信,1582151,1542557,,39594,,,,39594,78315,,-38721,27944,-10777,-16656,5879,,,5879,-5326,,553,6920,,-1041,1594,,-1041,0.02
1145,5522,遠雄建設,8896632,6714913,,2181719,,0,2897,2184616,791822,,1392794,99805,1492599,412910,1079689,,,1079689,-73536,,1006153,1079424,,265,1005884,,269,1.29
1146,5523,豐謙,677256,522176,,155080,,,,155080,59078,,96002,-9757,86245,3485,82760,,,82760,14,,82774,85786,,-3026,85800,,-3026,0.55
1147,5525,順天建設,1599791,1145568,,454223,,,,454223,106071,,348152,3154,351306,42434,308872,,,308872,,,308872,308992,,-120,308992,,-120,1.43
1148,5529,志嘉建設,93518,63803,,29715,,,,29715,81188,,-51473,-17965,-69438,0,-69438,,,-69438,,,-69438,-63497,,-5941,-63497,,-5941,-0.61
1149,5530,龍巖,2346834,752673,,1594161,,,,1594161,715132,70132,949161,477050,1426211,187081,1239130,,,1239130,435023,,1674153,1189260,,49870,1621963,,52190,2.83
1150,5531,鄉林建設,2872687,1871823,,1000864,,,,1000864,717885,,282979,-303067,-20088,60429,-80517,,,-80517,56781,,-23736,70437,,-150954,127218,,-150954,0.07
1151,5533,皇鼎建設,1308283,905832,,402451,,,,402451,158254,,244197,-48569,195628,27107,168521,,,168521,-1,,168520,168521,,,168520,,,0.59
1152,5534,長虹,9053053,5698178,,3354875,,504,,3354371,204488,,3149883,77228,3227111,254142,2972969,,,2972969,,,2972969,2973056,,-87,2973056,,-87,10.24
1153,5536,聖暉,7641179,6217299,,1423880,,,,1423880,366232,,1057648,69993,1127641,368936,758705,,,758705,17886,,776591,628464,,130241,643672,,132919,11.73
1154,5538,東明-KY,4301902,3563490,,738412,,,,738412,295848,,442564,-49535,393029,85689,307340,,,307340,27469,,334809,306369,,971,333772,,1037,1.82
1155,5543,崇佑-KY,499899,386796,,113103,,,,113103,103010,,10093,-2924,7169,-16,7185,,,7185,-448,,6737,3384,,3801,3216,,3521,0.11
1156,5601,臺聯貨櫃,40568,16552,,24016,,,,24016,10695,0,13321,595,13916,2720,11196,,,11196,,,11196,,,,,,,0.17
1157,5603,陸海,915936,813861,,102075,,,,102075,86423,,15652,-2179,13473,4464,9009,,,9009,3005,,12014,9708,,-699,12713,,-699,0.12
1158,5604,中連貨運,525856,387890,,137966,,,,137966,138092,,-126,393401,393275,2424,390851,,,390851,,,390851,390851,,,390851,,,3.59
1159,5607,遠雄港,819405,395812,,423593,,,,423593,195343,,228250,-17094,211156,64254,146902,,,146902,1660,,148562,111555,,35347,113215,,35347,0.66
1160,5608,四維航業,1957368,1732033,,225335,,,,225335,156062,,69273,-264257,-194984,4139,-199123,,,-199123,182084,,-17039,-139324,,-59799,42760,,-59799,-0.33
1161,5609,中菲行,8143884,6918128,,1225756,,,,1225756,1080364,,145392,14861,160253,35636,124617,,,124617,73950,,198567,118424,,6193,193907,,4660,0.95
1162,5701,劍湖山,305176,154191,,150985,,,,150985,188705,,-37720,5992,-31728,265,-31993,0,,-31993,-1956,,-33949,-31993,,0,-33949,,0,-0.13
1163,5703,亞都麗緻,398873,311260,,87613,,0,0,87613,131182,,-43569,1020,-42549,-127,-42422,,,-42422,0,,-42422,-42422,,,-42422,,,-0.6
1164,5704,知本老爺,152244,99663,,52581,,,,52581,46404,,6177,2371,8548,186,8362,,,8362,191,,8553,,,,,,,0.22
1165,5706,鳳凰旅遊,1323961,1146375,,177586,,,,177586,111525,1724,67785,3109,70894,13598,57296,0,,57296,-10124,,47172,54819,,2477,44255,,2917,0.94
1166,5871,中租-KY,24301803,9173556,,15128247,,,,15128247,6492317,81294,8717224,532255,9249479,2388007,6861472,,,6861472,216732,,7078204,6638336,,223136,6841227,,236977,5.15
1167,5878,台名,370293,275989,,94304,,,,94304,47269,,47035,4475,51510,10992,40518,,,40518,-10207,,30311,43576,,-3058,33447,,-3136,1.84
1168,5902,德記,809333,687525,,121808,,,,121808,103271,,18537,2067,20604,4369,16235,,,16235,-1463,,14772,16235,,,14772,,,0.17
1169,5903,全家便利,34484850,21714917,,12769933,,,,12769933,12008872,,761061,168669,929730,179391,750339,,,750339,-7414,,742925,717049,,33290,709536,,33389,3.21
1170,5904,寶雅,6842261,3878325,,2963936,,,,2963936,1975558,,988378,17667,1006045,196526,809519,,,809519,224,,809743,,,,,,,8.29
1171,5905,南仁湖,711202,230114,,481088,,,,481088,455143,,25945,8169,34114,9072,25042,,,25042,1218,,26260,28348,,-3306,29199,,-2939,0.14
1172,5906,台南-KY,798099,342288,,455811,,,,455811,442873,-187,12751,-8783,3968,6559,-2591,,,-2591,-250,,-2841,-2788,0,197,-3038,0,197,-0.09
1173,5907,大洋-KY,3168026,727194,,2440832,,,,2440832,1856129,,584703,-67080,517623,193688,323935,,,323935,123723,,447658,325270,,-1335,448930,,-1272,1.78
1174,6101,寬魚國際,229157,184226,,44931,,,,44931,37415,,7516,871,8387,0,8387,,,8387,-8643,,-256,8387,,,-256,,,0.11
1175,6103,合邦電子,950672,916233,,34439,,,,34439,18801,,15638,-24638,-9000,-2669,-6331,,,-6331,3,,-6328,-6331,,,-6328,,,-0.11
1176,6104,創惟科技,932900,482408,,450492,,,,450492,326848,,123644,21743,145387,19670,125717,,,125717,1363,,127080,125841,,-124,127102,,-22,1.4
1177,6108,競國實業,4491086,3859299,,631787,,,,631787,411802,,219985,113721,333706,107657,226049,,,226049,45540,,271589,226049,,,271589,,,1.41
1178,6109,亞元科技,519085,430778,,88307,,,,88307,102435,,-14128,2450,-11678,2069,-13747,,,-13747,3297,,-10450,-13960,,213,-10650,,200,-0.19
1179,6111,大宇資訊,391189,40388,,350801,,,,350801,286046,,64755,833,65588,22452,43136,,,43136,-11500,,31636,48267,,-5131,36767,,-5131,1.01
1180,6112,聚碩,5532193,5025286,,506907,,,,506907,302883,,204024,5385,209409,38692,170717,,,170717,,,170717,157900,,12817,157900,,12817,1.42
